node_id,handle,canonical_name,object_type,in_degree,out_degree,total_degree,pagerank,scc_id,scc_size,seed_distance_undirected,is_seed,is_giant_scc,instance_count,namespace_count,equation_count
1090,@quadrupole_formula,Family: `F8_LINEARIZED_GRAVITY_WAVES`,mathematical_object,418,135,553,0.002936146277106079,0,1260,1,False,True,2,2,0
1091,@quantum_action_functional,Quantum Action Functional,mathematical_object,3,1,4,0.00031215469033634536,0,1260,2,False,True,3,3,0
1092,@quantum_action_principle,Quantum Action Principle,mathematical_object,1,1,2,0.00024186778934912506,0,1260,2,False,True,2,2,0
1093,@quantum_computing_in_mk_43,Quantum Computing in MK-43,mathematical_object,1,1,2,0.00024186778934912506,0,1260,2,False,True,2,2,0
1094,@quantum_extremal_surface,Family: `F15_INFORMATION`,mathematical_object,55,154,209,0.0007706692646465807,0,1260,1,False,True,2,2,0
1095,@quantum_field_deduction,Quantum Field Deduction,mathematical_object,1,1,2,0.00024186778934912506,0,1260,2,False,True,3,3,0
1096,@quantum_field_in_curved_spacetime,Quantum Field In Curved Spacetime,mathematical_object,90,170,260,0.0009382157933696132,0,1260,1,False,True,4,4,0
1097,@quantum_fisher_information,Quantum Fisher Information,mathematical_object,1,1,2,0.00024186778934912506,0,1260,2,False,True,2,2,0
1098,@quantum_fisher_metric,Quantum Fisher metric,mathematical_object,2,2,4,0.00033394471217545324,0,1260,2,False,True,2,2,0
1099,@quantum_information_geometry_in_mk_43_ultra,Quantum Information Geometry in MK--43 Ultra,mathematical_object,3,3,6,0.0003046000816082694,0,1260,2,False,True,3,3,0
1100,@quantum_lattices_and_smooth_operators,Quantum Lattices and Smooth Operators,mathematical_object,2,2,4,0.0003704465595450617,0,1260,2,False,True,2,2,0
1101,@quantum_mechanics_emergence,Quantum Mechanics Emergence,mathematical_object,1,1,2,0.00024186778934912506,0,1260,2,False,True,2,2,0
1102,@quantum_mk_43_processors,Quantum MK 43 Processors,mathematical_object,1,1,2,0.00024186778934912506,0,1260,2,False,True,2,2,0
1103,@quantum_state_over_geometry,Quantum State over Geometry,mathematical_object,1,1,2,0.00024186778934912506,0,1260,2,False,True,2,2,0
1104,@quasinormal_frequency,Family: `F16_PERTURBATIONS_STABILITY`,mathematical_object,54,133,187,0.0008768793977548298,0,1260,1,False,True,2,2,0
1105,@quasinormal_mode,Family: `F16_PERTURBATIONS_STABILITY`,mathematical_object,419,134,553,0.0027172896485917896,0,1260,1,False,True,2,2,0
1106,@radiative_stability,@radiative_stability,mathematical_object,1,0,1,0.0002156783990963897,16,1,2,False,False,2,2,6
1107,@rainbow_road,Rainbow Road,DependencyRouteFabric,2,6,8,0.00021365660185441266,0,1260,1,False,True,3,3,5
1108,@raychaudhuri_equation,Family: `F3_CONNECTION_MOTION`,mathematical_object,417,134,551,0.002708622955247568,0,1260,1,False,True,2,2,0
1109,@re_expansion,Re-expansion,mathematical_object,3,149,152,0.0006866585032436295,0,1260,1,False,True,2,2,0
1110,@readable_graviton_projection,Readable Graviton Projection,mathematical_object,9,133,142,0.0011269476218893184,0,1260,1,False,True,3,3,13
1111,@readable_mass_translation,Readable Mass Translation,Map,2,2,4,0.0003193781350727908,0,1260,2,False,True,2,2,0
1112,@readable_space_time,Readable Space-Time,mathematical_object,435,307,742,0.0035353334744089317,0,1260,1,False,True,4,4,0
1113,@readable_spacetime,Readable Spacetime,mathematical_object,1,0,1,0.0005127827592491934,11,1,2,False,False,3,3,0
1114,@real_time_diagnostic_field,Real-Time Diagnostic Field,mathematical_object,1,1,2,0.00024186778934912506,0,1260,2,False,True,2,2,0
1115,@realization_graph,@realization_graph,mathematical_object,1,1,2,0.00035176703717482735,1,14,6,False,False,2,2,0
1116,@reasoning_through_resonant_recursion,Reasoning Through Resonant Recursion,mathematical_object,1,1,2,0.000261098036109078,0,1260,3,False,True,2,2,0
1117,@recoverability,@recoverability,mathematical_object,1,1,2,0.00011911783035286811,32,1,1,False,False,2,2,0
1118,@recovered_geometric,@recovered_geometric,mathematical_object,1,1,2,0.00020472312235814545,0,1260,2,False,True,2,2,0
1119,@recovered_interaction_triad,Recovered Interaction Triad,mathematical_object,1,1,2,0.00024186778934912506,0,1260,2,False,True,2,2,0
1120,@recursive_chirality_evolution_field,Recursive Chirality Evolution Field,mathematical_object,3,3,6,0.0004695519439585138,0,1260,2,False,True,3,3,0
1121,@recursive_continuity,Recursive Continuity,mathematical_object,1,1,2,0.00038499973833037597,0,1260,1,False,True,3,3,0
1122,@recursive_depth,Recursive Depth,mathematical_object,33,172,205,0.0001936480733869551,0,1260,1,False,True,4,4,0
1123,@recursive_inheritance,Recursive Inheritance,mathematical_object,34,172,206,0.00048433987351991116,0,1260,1,False,True,4,4,0
1124,@recursive_occupancy,@recursive_occupancy,mathematical_object,1,1,2,0.0002290140369933843,0,1260,2,False,True,2,2,0
1125,@recursive_occupancy_projection_operator,@recursive_occupancy_projection_operator,mathematical_object,1,1,2,0.0002290140369933843,0,1260,2,False,True,2,2,0
1126,@recursive_ordering,Recursive Ordering,mathematical_object,2,2,4,0.0004971301498827847,0,1260,2,False,True,3,3,0
1127,@recursive_propagation_in_collapse_regions,Recursive Propagation in Collapse Regions,mathematical_object,1,1,2,0.00028070185638968785,0,1260,2,False,True,2,2,0
1128,@recursive_stabilization,Recursive Stabilization,mathematical_object,1,1,2,0.00044015582654524546,0,1260,2,False,True,3,3,0
1129,@redshift,Family: `F17_OBSERVABLES`,mathematical_object,35,136,171,0.0005619263325190768,0,1260,1,False,True,2,2,0
1130,@redshift_effect,Family: `F16_PERTURBATIONS_STABILITY`,mathematical_object,48,133,181,0.0007438192815804892,0,1260,1,False,True,2,2,0
1131,@reflective_field,Reflective Field,mathematical_object,1,1,2,0.00024186778934912506,0,1260,2,False,True,2,2,0
1132,@reflective_fields_and_meta_cognitive_feedback,Reflective Fields and Meta-Cognitive Feedback,mathematical_object,1,1,2,0.00024186778934912506,0,1260,2,False,True,2,2,0
1133,@reflective_phase_component,Reflective Phase Component,mathematical_object,1,1,2,0.000261098036109078,0,1260,3,False,True,2,2,0
1134,@regge_wheeler_equation,Regge Wheeler Equation,mathematical_object,419,134,553,0.0027172896485917896,0,1260,1,False,True,4,4,0
1135,@reissner_nordstrom_geometry,Reissner Nordstrom Geometry,mathematical_object,30,134,164,0.0003950103090128967,0,1260,1,False,True,4,4,0
1136,@relational_history,Relational History,mathematical_object,8,156,164,0.0003828262528836242,0,1260,1,False,True,4,4,0
1137,@relationship,Relationship,mathematical_object,3,3,6,0.00012421367138093804,0,1260,1,False,True,4,4,0
1138,@renormalized_stress_energy_tensor,Renormalized Stress Energy Tensor,mathematical_object,45,145,190,0.0005683711102293503,0,1260,1,False,True,4,4,0
1139,@representation_graph,@representation_graph,mathematical_object,1,1,2,0.00035176703717482735,1,14,6,False,False,2,2,0
1140,@residue_quantum_field_bundle,Residue / Quantum Field Bundle,mathematical_object,10,3,13,0.0010690465163677586,0,1260,2,False,True,6,6,0
1141,@resolution,Resolution,mathematical_object,39,173,212,0.00041493915875955815,0,1260,0,True,True,10,10,0
1142,@resolution_landscape,resolution landscape,resolution/readout object,1,0,1,0.00012461485821389337,78,1,2,False,False,2,2,0
1143,@resonance_alignment,Resonance alignment,mathematical_object,2,3,5,0.00026284207917408434,0,1260,2,False,True,2,2,0
1144,@resonance_and_binding,Resonance and binding,mathematical_object,1,1,2,0.000261098036109078,0,1260,3,False,True,2,2,0
1145,@resonant_alignment,Resonant alignment,mathematical_object,1,1,2,0.000261098036109078,0,1260,3,False,True,2,2,0
1146,@resonant_trust_networks,Resonant Trust Networks,mathematical_object,1,1,2,0.000261098036109078,0,1260,3,False,True,2,2,0
1147,@rho_QCD,QFT Handoff -> QCD Readout,partial_map,1,1,2,0.00035551773060097606,64,1,6,False,False,1,1,0
1148,@ricci_curvature,Ricci Curvature,mathematical_object,2,2,4,0.0009602026065490463,0,1260,2,False,True,2,2,0
1149,@ricci_scalar,Family: `F4_CURVATURE`,mathematical_object,417,277,694,0.002797596604113267,0,1260,1,False,True,2,2,0
1150,@ricci_tensor,Family: `F4_CURVATURE`,mathematical_object,417,277,694,0.002797596604113267,0,1260,1,False,True,2,2,0
1151,@riemann_curvature,Riemann Curvature,mathematical_object,417,4,421,0.003555197653400001,0,1260,1,False,True,2,2,0
1152,@riemann_sphere,@riemann_sphere,mathematical_object,2,2,4,0.0004176516950568606,0,1260,2,False,True,2,2,0
1153,@riemann_symmetries,Family: `F4_CURVATURE`,mathematical_object,3,134,137,0.0003053651777476504,0,1260,1,False,True,2,2,0
1154,@riemann_tensor,Family: `F4_CURVATURE`,mathematical_object,417,280,697,0.002797688304478918,0,1260,1,False,True,2,2,0
1155,@right_chirality_seed,@right_chirality_seed,mathematical_object,2,1,3,0.0002583298527484649,0,1260,2,False,True,2,2,0
1156,@ring_singularity,Ring Singularity,mathematical_object,3,132,135,0.0001721086756397524,0,1260,1,False,True,4,4,0
1157,@ringdown,Family: `F8_LINEARIZED_GRAVITY_WAVES`,mathematical_object,422,135,557,0.0032814339807164224,0,1260,1,False,True,2,2,0
1158,@ringdown_observable,Family: `F17_OBSERVABLES`,mathematical_object,55,133,188,0.0007530220776663966,0,1260,1,False,True,2,2,0
1159,@rise_of_the_resonance_vanguard,Rise of the Resonance Vanguard,mathematical_object,1,1,2,0.000261098036109078,0,1260,3,False,True,2,2,0
1160,@road_state,Complete Road State,typed_state,0,1,1,0.00011264619953181728,139,1,3,False,False,1,1,0
1161,@role_of_the_phase_field_in_expansion,Role of the Phase Field in Expansion,mathematical_object,2,2,4,0.0003903196259263858,0,1260,2,False,True,2,2,0
1162,@rotation_curve_response,Rotation-curve response,mathematical_object,2,0,2,0.00020839546898842603,140,1,4,False,False,3,3,0
1163,@rotation_curves,Rotation Curves,mathematical_object,1,0,1,0.00016052083426012164,141,1,6,False,False,2,2,0
1164,@rotational_collapse_resonance,Rotational–Collapse Resonance,mathematical_object,1,1,2,0.000261098036109078,0,1260,3,False,True,2,2,0
1165,@rotational_helicon_mode,Rotational Helicon Mode,mathematical_object,59,1,60,0.00030373179370232116,0,1260,1,False,True,4,4,0
1166,@rotational_symmetry_condition,Rotational symmetry condition,mathematical_object,1,1,2,0.000204795272723581,0,1260,2,False,True,2,2,0
1167,@rotational_symmetry_constraint,Rotational Symmetry Constraint,mathematical_object,3,2,5,0.00030710768820027936,0,1260,1,False,True,2,2,0
1168,@scalar_curvature,Scalar Curvature,mathematical_object,2,2,4,0.0006128092112617723,0,1260,2,False,True,2,2,0
1169,@scale_factor,Family: `F18_COSMOLOGY`,mathematical_object,414,137,551,0.0026766628816637136,0,1260,1,False,True,2,2,0
1170,@scattering_audit,@scattering_audit,mathematical_object,1,0,1,0.000249939261676279,17,1,2,False,False,2,2,0
1171,@schouten_tensor,Family: `F4_CURVATURE`,mathematical_object,29,133,162,0.00048146606160085327,0,1260,1,False,True,2,2,0
1172,@schwarzschild_geometry,Schwarzschild Geometry,mathematical_object,414,171,585,0.0026799485325054266,0,1260,1,False,True,4,4,0
1173,@schwarzschild_radius,Family: `F9_EXACT_SOLUTIONS`,mathematical_object,414,165,579,0.002679466601311214,0,1260,1,False,True,2,2,0
1174,@screen_projector,Screen Projector,mathematical_object,34,4,38,0.00044253581424935,0,1260,1,False,True,3,3,0
1175,@second_bianchi_identity,Family: `F4_CURVATURE`,mathematical_object,34,138,172,0.0004969600005789436,0,1260,1,False,True,2,2,0
1176,@second_law_black_hole_mechanics,Second Law Black Hole Mechanics,mathematical_object,58,141,199,0.000708287092959397,0,1260,1,False,True,4,4,0
1177,@sectional_curvature,Family: `F4_CURVATURE`,mathematical_object,29,133,162,0.00048146606160085327,0,1260,1,False,True,2,2,0
1178,@sector_density_decomposition,Sector Density Decomposition,mathematical_object,2,2,4,0.000357592807189321,0,1260,2,False,True,2,2,0
1179,@semantic_graph,@semantic_graph,mathematical_object,1,1,2,0.00035176703717482735,1,14,6,False,False,2,2,0
1180,@semiclassical_einstein_equation,Semiclassical Einstein Equation,mathematical_object,3,3,6,0.0002408564994994955,0,1260,1,False,True,3,3,0
1181,@semiclassical_gravity,Semiclassical Gravity,mathematical_object,46,145,191,0.00063621606839578,0,1260,1,False,True,4,4,0
1182,@serialized_chirality_byte,@serialized_chirality_byte,mathematical_object,1,1,2,0.000204795272723581,0,1260,2,False,True,2,2,0
1183,@shadow_observable,Family: `F17_OBSERVABLES`,mathematical_object,37,137,174,0.0004529745256506316,0,1260,1,False,True,2,2,0
1184,@shapiro_delay,Family: `F17_OBSERVABLES`,mathematical_object,34,134,168,0.0004434735176392324,0,1260,1,False,True,2,2,0
1185,@shear_collapse_under_spectral_damping,Shear Collapse Under Spectral Damping,mathematical_object,2,2,4,0.00035383556020286916,0,1260,3,False,True,2,2,0
1186,@shear_compensation,Shear Compensation,mathematical_object,4,149,153,0.00031040981620008613,0,1260,1,False,True,2,2,0
1187,@shear_helicon_compensation,Shear–Helicon Compensation,mathematical_object,1,1,2,0.0002352783665592439,0,1260,3,False,True,2,2,0
1188,@shear_tensor,Family: `F3_CONNECTION_MOTION`,mathematical_object,419,135,554,0.0029240647661714415,0,1260,1,False,True,2,2,0
1189,@shear_tensor_under_phase_kernel,Shear Tensor Under Phase Kernel,mathematical_object,2,2,4,0.0003837302031365047,0,1260,3,False,True,2,2,0
1190,@shell_action,Shell Action,mathematical_object,1,1,2,0.00024186778934912506,0,1260,2,False,True,2,2,0
1191,@shift_vector,Family: `F6_INITIAL_VALUE_ADM`,mathematical_object,26,147,173,0.0002390169997201574,0,1260,1,False,True,2,2,0
1192,@shifting_of_the_spectral_foundations,Shifting of the Spectral Foundations,mathematical_object,1,1,2,0.00023120339317544248,0,1260,3,False,True,2,2,0
1193,@signal_phase_modulation,Signal Phase Modulation,mathematical_object,1,1,2,0.000261098036109078,0,1260,3,False,True,2,2,0
1194,@signatures_of_chromatic_and_phase_dynamics,Signatures of Chromatic and Phase Dynamics,mathematical_object,1,1,2,0.000261098036109078,0,1260,3,False,True,2,2,0
1195,@singular_resonance_events,Singular Resonance Events,mathematical_object,1,1,2,0.000261098036109078,0,1260,3,False,True,2,2,0
1196,@singularity,Singularity,mathematical_object,418,132,550,0.0027619655563499027,0,1260,1,False,True,4,4,0
1197,@singularity_theorem,Singularity Theorem,mathematical_object,59,133,192,0.000834003045832047,0,1260,1,False,True,4,4,0
1198,@smarr_formula,Family: `F12_BLACK_HOLE_MECHANICS`,mathematical_object,4,137,141,0.00012149783066346713,0,1260,1,False,True,2,2,0
1199,@smooth_manifold,Family: `F1_DIFFERENTIAL_FOUNDATION`,mathematical_object,416,310,726,0.0027752833492274646,0,1260,1,False,True,2,2,0
1200,@smooth_map,Family: `F1_DIFFERENTIAL_FOUNDATION`,mathematical_object,11,135,146,0.00021113109785052177,0,1260,1,False,True,2,2,0
1201,@soft_graviton_limit,@soft_graviton_limit,mathematical_object,2,1,3,0.0003420161845026072,0,1260,2,False,True,2,2,0
1202,@solution_space,Solution Space,mathematical_object,81,165,246,0.0006029776337116658,0,1260,1,False,True,4,4,0
1203,@source_graph,@source_graph,mathematical_object,1,1,2,0.00035176703717482735,1,14,6,False,False,2,2,0
1204,@spacelike_curve,Spacelike Curve,mathematical_object,31,132,163,0.00043308261610110405,0,1260,1,False,True,4,4,0
1205,@spacelike_hypersurface,Spacelike Hypersurface,mathematical_object,26,148,174,0.00023902628471221535,0,1260,1,False,True,4,4,0
1206,@spacelike_two_surface,@spacelike_two_surface,mathematical_object,0,2,2,0.00011264619953181728,142,1,2,False,False,2,2,0
1207,@spacetime,Spacetime,mathematical_object,436,310,746,0.002857060248485484,0,1260,0,True,True,4,4,0
1208,@spatial_curvature_parameter,Family: `F18_COSMOLOGY`,mathematical_object,34,133,167,0.0005659329079962653,0,1260,1,False,True,2,2,0
1209,@spectral_alliances,Spectral Alliances,mathematical_object,1,1,2,0.00023120339317544248,0,1260,3,False,True,2,2,0
1210,@spectral_behavior,@spectral_behavior,mathematical_object,51,137,188,0.00033514580042944193,0,1260,1,False,True,2,2,0
1211,@spectral_collapse_coupling_and_higher_order_stability_modes,Spectral–Collapse Coupling and Higher-Order Stability Modes,mathematical_object,1,1,2,0.00023120339317544248,0,1260,3,False,True,2,2,0
1212,@spectral_collapse_resonance,Spectral–Collapse Resonance,mathematical_object,2,2,4,0.00037965522975270325,0,1260,3,False,True,2,2,0
1213,@spectral_confluence_and_the_guidance_of_harmonic_flow,Spectral Confluence and the Guidance of Harmonic Flow,mathematical_object,2,2,4,0.00039925905003331306,0,1260,2,False,True,2,2,0
1214,@spectral_coupling,Spectral coupling,mathematical_object,4,149,153,0.00028780989512113995,0,1260,1,False,True,2,2,0
1215,@spectral_curvature,Spectral Curvature,mathematical_object,2,2,4,0.00032328031600177066,0,1260,2,False,True,2,2,0
1216,@spectral_decomposition_of_collapse_potentials,Spectral Decomposition of Collapse Potentials,mathematical_object,1,1,2,0.00023120339317544248,0,1260,3,False,True,2,2,0
1217,@spectral_diplomacy,Spectral Diplomacy,mathematical_object,1,1,2,0.00023120339317544248,0,1260,3,False,True,2,2,0
1218,@spectral_flow_tensor,Spectral Flow Tensor,mathematical_object,2,2,4,0.00039925905003331306,0,1260,2,False,True,2,2,0
1219,@spectral_gradient,Spectral Gradient,mathematical_object,3,2,5,0.00023526983004465137,0,1260,2,False,True,2,2,0
1220,@spectral_horizons_where_structure_attains_limit_form,Spectral Horizons: Where Structure Attains Limit Form,mathematical_object,1,1,2,0.00023120339317544248,0,1260,3,False,True,2,2,0
1221,@spectral_inertia_and_the_quieting_of_the_manifold,Spectral Inertia and the Quieting of the Manifold,mathematical_object,1,1,2,0.00023120339317544248,0,1260,3,False,True,2,2,0
1222,@spectral_inertia_tensor,Spectral Inertia Tensor,mathematical_object,1,1,2,0.00023120339317544248,0,1260,3,False,True,2,2,0
1223,@spectral_integrity_under_stress,Spectral Integrity Under Stress,mathematical_object,1,1,2,0.00023120339317544248,0,1260,3,False,True,2,2,0
1224,@spectral_lines_and_particle_propagation,Spectral Lines and Particle Propagation,mathematical_object,3,3,6,0.0005284806398506208,0,1260,2,False,True,2,2,0
1225,@spectral_measurement_projection,Spectral Measurement Projection,mathematical_object,1,1,2,0.00023120339317544248,0,1260,3,False,True,2,2,0
1226,@spectral_mode,Spectral Mode,mathematical_object,1,1,2,0.00023120339317544248,0,1260,3,False,True,2,2,0
1227,@spectral_projection_rule,Spectral Projection Rule,mathematical_object,1,1,2,0.00023120339317544248,0,1260,3,False,True,3,3,0
1228,@spectral_seeds_and_collapse_directions,Spectral Seeds and Collapse Directions,mathematical_object,1,1,2,0.00023120339317544248,0,1260,3,False,True,2,2,0
1229,@spectral_seeds_and_collapse_vectors,Spectral Seeds and Collapse Vectors,mathematical_object,1,1,2,0.00023120339317544248,0,1260,3,False,True,2,2,0
1230,@spectral_stress_functional,Spectral Stress Functional,mathematical_object,1,1,2,0.00023120339317544248,0,1260,3,False,True,2,2,0
1231,@spectral_tension_and_collapse_shear,Spectral Tension and Collapse Shear,mathematical_object,2,2,4,0.00035383556020286916,0,1260,3,False,True,2,2,0
1232,@spherical_harmonic_decomposition,Family: `F16_PERTURBATIONS_STABILITY`,mathematical_object,47,132,179,0.000625262087936864,0,1260,1,False,True,2,2,0
1233,@spin_2_projection,Spin 2 Projection,mathematical_object,4,6,10,0.0006250706388806946,0,1260,1,False,True,3,3,0
1234,@spin_connection,Family: `F4_CURVATURE`,mathematical_object,31,135,166,0.00048760628862314054,0,1260,1,False,True,2,2,0
1235,@spin_two_polarization,Family: `F8_LINEARIZED_GRAVITY_WAVES`,mathematical_object,420,143,563,0.0030765791118013606,0,1260,1,False,True,2,2,0
1236,@square_root_rule,@square_root_rule,mathematical_object,1,1,2,0.00024908890873447006,71,1,4,False,False,2,2,0
1237,@stabilization_operator,@stabilization_operator,mathematical_object,2,2,4,0.00047946518122423857,0,1260,4,False,True,2,2,0
1238,@stabilize_operator,Conditioned Stabilization Operator,Operator,5,2,7,0.00042973339452404675,0,1260,3,False,True,2,2,0
1239,@stable_er_foam_knot,Stable ER-Foam Knot,mathematical_object,52,5,57,0.00036956483728460885,0,1260,1,False,True,4,4,0
1240,@static_limit,Family: `F10_BLACK_HOLE_GEOMETRY`,mathematical_object,414,165,579,0.002679466601311214,0,1260,1,False,True,2,2,0
1241,@static_spacetime,Static Spacetime,mathematical_object,32,136,168,0.0004907521074138326,0,1260,1,False,True,3,3,0
1242,@stationary_spacetime,Stationary Spacetime,mathematical_object,32,136,168,0.0004907521074138326,0,1260,1,False,True,3,3,0
1243,@stellar_er_architecture_and_core_stabilization,Stellar ER Architecture and Core Stabilization,mathematical_object,0,1,1,0.00011264619953181728,143,1,4,False,False,2,2,0
1244,@stellar_resonance_links,Stellar Resonance Links,mathematical_object,1,1,2,0.000261098036109078,0,1260,3,False,True,2,2,0
1245,@stonewake_physics,STONEWAKE Unified Physics QMO,RootQMO,1,37,38,0.0002290140369933843,0,1260,1,False,True,1,1,0
1246,@stress_energy_contribution,Stress-Energy Contribution,mathematical_object,1,1,2,0.00020472312235814545,0,1260,2,False,True,2,2,0
1247,@stress_energy_tensor,Stress-Energy Tensor,mathematical_object,452,286,738,0.004186518974593425,0,1260,1,False,True,6,6,0
1248,@stress_tests_consistency_with_gr_qm_and_thermodynamics,"Stress Tests: Consistency with GR, QM, and Thermodynamics",mathematical_object,1,1,2,0.0001945288069456473,0,1260,3,False,True,2,2,0
1249,@strong_energy_condition,Strong Energy Condition,mathematical_object,6,133,139,0.00032312145764733767,0,1260,1,False,True,4,4,0
1250,@strong_field_gravity,Strong Field Gravity,mathematical_object,4,47,51,0.0007762191440906697,0,1260,1,False,True,3,3,8
1251,@structural_distinction,Structural Distinction,mathematical_object,2,1,3,0.0002578777361153879,85,1,3,False,False,2,2,0
1252,@structural_zero,Structural Zero — 0 | 0,mathematical_object,4,4,8,0.00047884438820456737,2,6,3,False,False,2,2,0
1253,@structure_formation,Structure Formation,mathematical_object,40,137,177,0.000634957532231917,0,1260,1,False,True,4,4,0
1254,@structured_temporal_manifold,Structured Temporal Manifold,mathematical_object,31,171,202,0.000190132974672696,0,1260,1,False,True,4,4,0
1255,@su3_reduction,SU(3) Structure-Group Reduction,reduction,1,1,2,0.0002857312125677555,65,1,5,False,False,1,1,0
1256,@sub_planckian_phase_order_and_gradient_dynamics,Sub-Planckian Phase Order and Gradient Dynamics,mathematical_object,1,1,2,0.000261098036109078,0,1260,3,False,True,2,2,0
1257,@superfluidic_field_dynamics_and_advanced_propulsion,Superfluidic Field Dynamics and Advanced Propulsion,mathematical_object,2,2,4,0.0003644999563765517,0,1260,2,False,True,2,2,0
1258,@supermassive_black_hole,Supermassive Black Hole,mathematical_object,39,137,176,0.0006204934345932969,0,1260,1,False,True,4,4,0
1259,@superradiance,Family: `F16_PERTURBATIONS_STABILITY`,mathematical_object,4,132,136,0.00018815525645328815,0,1260,1,False,True,2,2,0
1260,@surface_gravity,Surface Gravity,mathematical_object,83,159,242,0.000826795786110533,0,1260,1,False,True,4,4,0
1261,@sw_acoustics_sector,Acoustics / Pressure-Wave Sector,PHYSICS_SECTOR,2,2,4,0.00013461087124505325,0,1260,2,False,True,1,1,1
1262,@sw_atomic_sector,Atomic Carrier Sector,PHYSICS_SECTOR,2,2,4,0.00022378452164725904,0,1260,2,False,True,1,1,0
1263,@sw_atomic_species_registry,Atomic Species Registry Extension,CATALOG_EXTENSION,3,1,4,0.00022971929430977363,46,1,2,False,False,1,1,0
1264,@sw_biological_exposure_response,Biological Exposure Response Interface,GAME_EFFECT_INTERFACE,2,0,2,0.00013043498653324091,60,1,2,False,False,1,1,2
1265,@sw_chemical_reaction_sector,Reaction / Species Transformation Sector,PHYSICS_SECTOR,2,3,5,0.00013043498653324091,0,1260,2,False,True,1,1,2
1266,@sw_chirality_sector,Chirality / Symmetry Sector,PHYSICS_SECTOR,98,97,195,0.010515833999166328,0,1260,1,False,True,1,1,0
1267,@sw_constitutive_model,Constitutive Model Interface,MODEL_INTERFACE,3,0,3,0.000284368891506057,15,1,2,False,False,1,1,1
1268,@sw_continuum_sector,Continuum Mechanics Sector,PHYSICS_SECTOR,3,0,3,0.0002605837460419297,40,1,2,False,False,1,1,2
1269,@sw_electromagnetic_sector,Electromagnetic Sector,PHYSICS_SECTOR,17,14,31,0.0008512275116014443,0,1260,2,False,True,1,1,7
1270,@sw_fluid_sector,Fluid / Gas Sector,PHYSICS_SECTOR,28,27,55,0.0038953728848658982,0,1260,2,False,True,1,1,3
1271,@sw_gravity_geometry_sector,Gravity / Geometry Sector,PHYSICS_SECTOR,191,189,380,0.02047357204434285,0,1260,1,False,True,1,1,2
1272,@sw_gravity_well_model,Gravity Well Local-QMO Template,DERIVED_QMO_TEMPLATE,1,3,4,0.00011790733239780392,0,1260,2,False,True,1,1,0
1273,@sw_lightning_discharge_model,Lightning Discharge Local-QMO Template,DERIVED_QMO_TEMPLATE,1,6,7,0.00011790733239780392,0,1260,2,False,True,1,1,0
1274,@sw_material_sector,Material / Constitutive Sector,PHYSICS_SECTOR,47,44,91,0.006655840244847976,0,1260,2,False,True,1,1,2
1275,@sw_matter_sector,Matter / Readable Matter Sector,PHYSICS_SECTOR,89,87,176,0.011910588487838618,0,1260,1,False,True,1,1,0
1276,@sw_molecular_sector,Molecular Relation Sector,PHYSICS_SECTOR,8,6,14,0.0007473683878492032,0,1260,2,False,True,1,1,0
1277,@sw_molecular_species_registry,Molecular Species Registry Extension,CATALOG_EXTENSION,2,0,2,0.00022378452164725904,47,1,2,False,False,1,1,0
1278,@sw_optics_sector,Optics / Photon Readout Sector,PHYSICS_SECTOR,55,53,108,0.007392387541032144,0,1260,2,False,True,1,1,2
1279,@sw_periodic_table_extension,Periodic Table Extension Point,CATALOG_EXTENSION,2,0,2,0.00031316873363443094,45,1,2,False,False,1,1,0
1280,@sw_phase_change_model,Phase Change Local-QMO Template,DERIVED_QMO_TEMPLATE,1,4,5,0.00011790733239780392,0,1260,2,False,True,1,1,0
1281,@sw_phase_state,Material Phase State,STATE_OBJECT,3,0,3,0.0002715414108646145,9,1,2,False,False,1,1,1
1282,@sw_photon_resonance_model,Photon / Resonance Local-QMO Template,DERIVED_QMO_TEMPLATE,1,3,4,0.00011790733239780392,0,1260,2,False,True,1,1,0
1283,@sw_plasma_channel_model,Plasma Channel Local-QMO Template,DERIVED_QMO_TEMPLATE,1,6,7,0.00011790733239780392,0,1260,2,False,True,1,1,0
1284,@sw_plasma_sector,Plasma Sector,PHYSICS_SECTOR,4,6,10,0.0002674078699172871,0,1260,2,False,True,1,1,3
1285,@sw_poison_cloud_model,Poison Cloud Local-QMO Template,DERIVED_QMO_TEMPLATE,1,8,9,0.00011790733239780392,0,1260,2,False,True,1,1,0
1286,@sw_qft_sector,Quantum-Field Sector,PHYSICS_SECTOR,252,248,500,0.03770228782826959,0,1260,1,False,True,1,1,1
1287,@sw_render_readout,Physics Readout Compiler,READOUT_INTERFACE,1,5,6,0.00011790733239780392,0,1260,2,False,True,1,1,0
1288,@sw_species_concentration_field,Species Concentration Field,FIELD_STATE,5,0,5,0.0003554914697030511,48,1,2,False,False,1,1,1
1289,@sw_thermal_front_model,Thermal Front Local-QMO Template,DERIVED_QMO_TEMPLATE,1,3,4,0.00011790733239780392,0,1260,2,False,True,1,1,0
1290,@sw_thermodynamics_sector,Thermodynamics / Kinetic Sector,PHYSICS_SECTOR,46,37,83,0.00356430118803624,0,1260,2,False,True,1,1,2
1291,@sw_transport_sector,Transport Sector,PHYSICS_SECTOR,70,65,135,0.012851312414684285,0,1260,1,False,True,1,1,2
1292,@sw_wave_resonance_sector,Wave / Resonance Sector,PHYSICS_SECTOR,248,245,493,0.04278904038230522,0,1260,2,False,True,1,1,1
